song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Devil's Resting Place,341o4T7XtSZUKeQvIw2wms,Laura Marling,7B2edU3Q7btJoNsoHCNohM,blues,"['stomp', 'chamber', 'art', 'singer-songwriter', 'indie', 'british']","['chamber', 'art', 'singer-songwriter', 'indie', 'british']",0.221,0.59,2,-12.299,0,0.0916,0.515,0.0636,0.0934,0.713,179.267,194467,4
Bad Things,4VIDVd87GQcBSbofvDp8Pj,Jace Everett,47DQBkDU2VieRG0aJUcPJs,blues,['modern'],['modern'],0.591,0.864,4,-4.706,0,0.0399,0.0446,0.00571,0.279,0.728,131.006,164440,4
Evil Devil Woman Blues,4fuyL4tMPJxY0SkbnLXB2g,Memphis Minnie & Kansas Joe,2Dp1cq7ozeGAHEPlFVDksl,blues,"['vintage', 'memphis']",['memphis'],0.476,0.0708,9,-16.237,1,0.0541,0.995,0.00912,0.147,0.495,145.089,194351,3
Blue Guitar,4W5I9ht9ZzD2uvCTMIuhVG,Earl Hooker,3Ev1WS21x5Jav9j214A19O,blues,"['chicago', 'traditional', 'electric', 'acoustic', 'blues']","['electric', 'blues']",0.515,0.325,9,-13.498,0,0.0305,0.763,0.912,0.122,0.553,68.804,161480,4
Blue Guitar Stomp,2QmkRlu6Td0kBAjvByuH0G,Buddy Burton & Fats Hudson,4kxaEivs44vtMnKyDabMkF,blues,[],[],0.533,0.162,5,-15.774,1,0.055,0.994,0.671,0.12,0.764,182.717,181551,4
Blue Guitar,7IHTgTJz3hm6qeexXDi1Eb,Willie Kent,7HmW0ENiK2RblSh3CpOAnR,blues,"['chicago', 'electric']",['electric'],0.425,0.203,9,-15.87,1,0.0407,0.673,0.849,0.317,0.457,179.267,330533,3
Evil Woman,7lpsRa4kcNoxSHUDNDXpnn,Champion Jack Dupree,1NnRjWELSLqFONDhwc8VU7,blues,"['rhythm', 'piano', 'new', 'traditional', 'electric', 'acoustic', 'blues', 'barrelhouse', 'memphis', 'louisiana']","['piano', 'new', 'electric', 'blues', 'memphis']",0.545,0.271,0,-17.69,1,0.0667,0.767,6e-06,0.0728,0.679,113.963,261093,4
I Put A Spell On You,0oInlz2qTVyXpfdAkJDluQ,Jesse Cook,0fZ2s0I6Gyt60JUJybaEZA,blues,"['rumba', 'flamenco']",['rumba'],0.43,0.384,9,-9.18,1,0.0321,0.901,0.0481,0.1,0.304,174.183,177733,3
Don't You Lie To Me (I Get Evil) - 2002 Digital Remaster,49HpLbZHUWi24SeTZKRksQ,Gary Moore,23wr9RJZg0PmYvVFyNkQ4j,blues,"['classic', 'rock', 'album', 'electric', 'blues', 'british', 'hard']","['classic', 'rock', 'electric', 'blues', 'british']",0.598,0.829,11,-8.512,1,0.0792,0.157,6.78e-06,0.138,0.777,147.996,150400,4
Standing At The Crossroads,1e6qkPMUiaWZfVk7WdRByQ,Elmore James,0q9kpdDkEA3H17gcRMjgVS,blues,"['chicago', 'rock-and-roll', 'traditional', 'electric', 'blues', 'delta']","['rock-and-roll', 'electric', 'blues']",0.632,0.765,7,-4.577,1,0.0331,0.315,0.000246,0.244,0.95,99.617,178907,4
Evil Is Going On,7KEpEndrZXOrFfGdCbuTCL,John Hammond,471Ycbmda1lAuLMscQvxMR,blues,"['modern', 'traditional', 'electric', 'roots', 'blues', 'country']","['modern', 'electric', 'roots', 'blues', 'country']",0.622,0.284,9,-13.661,0,0.0668,0.489,0.0744,0.0853,0.671,93.715,220240,4
Sweet Love and Evil Women,2Ug7RPzySjonBoV0FEzefC,Johnny Winter,2ODUxmFxJSyvGiimNhMHbO,blues,"['classic', 'rock', 'modern', 'electric', 'blues', 'texas', 'country', 'hard']","['classic', 'rock', 'modern', 'electric', 'blues', 'country']",0.597,0.715,7,-13.671,1,0.0482,0.446,0.454,0.424,0.772,106.983,176320,4
Cross And Evil Woman Blues,2LSQbjttPH8GfMqm6IniQ7,Rev. Gary Davis,7DtrCdyysCDj5BlVKcassv,blues,"['country', 'traditional', 'acoustic', 'blues', 'gospel', 'piedmont']","['country', 'blues']",0.586,0.0976,4,-17.64,1,0.0611,0.989,0.0472,0.266,0.841,146.461,182047,3
Evil Hearted Woman - Alternate Take,72gZGrgN3z5UsRoERYwTtc,T-Bone Walker,6nPKmEbQmR8jGZEm7ArOFX,blues,"['chicago', 'traditional', 'electric', 'blues', 'texas', 'jazz']","['electric', 'blues', 'jazz']",0.582,0.254,1,-11.638,1,0.0639,0.911,0.0208,0.0728,0.551,66.035,156933,4
Ain't No Grave (Sparse),2aSP07jHAlACdY9tphgkA8,Crooked Still,7LOJ56d8VmOebynlV01KfU,blues,"['banjo', 'bluegrass', 'new', 'progressive']",['new'],0.67,0.145,0,-12.772,1,0.0422,0.935,1.29e-05,0.0859,0.284,81.055,198313,4
Justice 2020 (feat. Chali 2na & Trombone Shorty),4rcIBssNKyGnS8UIWH9ixO,Dumpstaphunk,6LvO4vaTTJhCAdpITMpDvC,funk,"['funk', 'modern', 'jam', 'new']","['funk', 'modern', 'new']",0.711,0.946,0,-4.303,1,0.158,0.0147,2.54e-05,0.0779,0.544,99.974,293875,4
Jam On,0qDpUNoPqMV4aTiVepqXOQ,Bootsy Collins,5K0rbdBrs2tNXe5LeWMATT,funk,"['funk', 'quiet', 'p', 'soul']","['funk', 'soul']",0.585,0.856,1,-5.483,1,0.0573,0.00129,0.0218,0.0724,0.785,105.0,302560,4
Power Without Greed,1r0nn0QF5tNJDtzoIj2mIB,The Bamboos,1QVWN3ebl1dVgVbMgQPG8K,funk,"['funk', 'bboy', 'nu', 'afrobeat']","['funk', 'afrobeat']",0.702,0.971,10,-3.071,0,0.0604,0.0035,0.00711,0.354,0.918,100.057,238882,4
The Truth,226pEjWaakamKLxnoTSaVF,Orgone,4WmMnGO1nLIsE85XwcBAZE,funk,"['afrobeat', 'funk', 'instrumental', 'modern', 'brass', 'jam', 'jazz']","['afrobeat', 'funk', 'modern', 'jazz']",0.452,0.78,6,-7.261,0,0.289,0.146,0.0,0.464,0.813,176.549,247613,4
Mother Funkin' Robots,0GjSGefxut8enOP0LFPlln,MF Robots,3gfBx0SvMGdMQ2ZsjPvIV4,funk,[],[],0.579,0.885,10,-5.797,1,0.0479,0.00226,0.000488,0.291,0.834,169.999,219597,4
Give It Away,0uppYCG86ajpV2hSR3dJJ0,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,funk,"['funk', 'alternative', 'permanent', 'rock']","['funk', 'alternative', 'rock']",0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4
All Mixed Up,18ZOH3KKu5Elt5ysocFyX4,311,41Q0HrwWBtuUkJc7C1Rp6K,funk,"['alternative', 'rap', 'funk', 'rock', 'modern', 'nu', 'pop', 'reggae']","['alternative', 'rap', 'funk', 'rock', 'modern', 'pop', 'reggae']",0.76,0.702,10,-9.404,0,0.0716,0.0104,0.0,0.38,0.659,92.324,179600,4
Tell Your Story Walkin',2gBnKiNNXCIDLfqVptT6v6,Stevie Salas,6fb78HXq6cKqNjjwZP9dax,funk,"['funk', 'native']",['funk'],0.555,0.977,8,-5.083,1,0.155,0.00103,0.0202,0.617,0.509,113.651,241240,4
Ambush,6hHrv8AMpsc5tWuBTuKSAt,The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,funk,"['funk', 'instrumental', 'modern']","['funk', 'modern']",0.681,0.787,9,-12.802,1,0.0576,0.107,0.833,0.342,0.827,99.704,63272,4
Crack Killed Applejack - Gravy Booty Mix,2SrJ0Quef9Lkv0aIKPWEBY,Stevie Salas,6fb78HXq6cKqNjjwZP9dax,funk,"['funk', 'native']",['funk'],0.601,0.902,5,-5.836,0,0.0744,0.00303,0.00437,0.0819,0.668,96.591,241680,4
Step 'N' Thru,4kly3Sx6eDo4nqSb9aIFXP,"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,funk,"['smooth', 'jazz']",['jazz'],0.534,0.44,2,-13.071,1,0.0497,0.0522,0.000519,0.0679,0.514,112.665,375187,4
Read My Lips,68LFkY4TMwgKqfOtnNEZ1j,Michael Franks,0AVE7rDx4X9w0pW1XlN1om,funk,"['smooth', 'adult', 'jazz', 'vocal', 'yacht']","['adult', 'jazz']",0.861,0.726,6,-12.759,1,0.0743,0.0682,0.00013,0.0922,0.898,118.005,222107,4
Catavento,6aJim69kiR8IWTtVzlixz6,Dave Grusin,0SPkat5bgfP5wo2kbqZIwu,funk,"['smooth', 'jazz']",['jazz'],0.626,0.52,2,-18.315,1,0.0476,0.419,0.863,0.0519,0.962,114.414,245667,4
Sunflurry,6x51laBwGmSiHAJEDVCfQ0,Spyro Gyra,1Be36RHAlqJpfUt3tsmUQD,funk,"['smooth', 'progressive', 'jazz']",['jazz'],0.635,0.624,10,-13.891,0,0.0423,0.0475,0.319,0.0403,0.862,123.838,301827,4
Flight feet & Root Hands,5nKnh5VpMcv7Ee37zFVZUC,Andreas Vollenweider,7MynOMOTsGz8NFcPUImWAp,funk,"['harp', 'new']",['new'],0.561,0.529,8,-6.741,1,0.0332,0.706,0.733,0.111,0.606,151.241,224320,4
Get Up Offa That Thing,3whRKAOlJ0M3banzcChvQv,James Brown,7GaxyUddsPok8BuhxN6OUW,funk,"['funk', 'soul', 'motown']","['funk', 'soul', 'motown']",0.883,0.631,2,-11.473,1,0.42,0.339,5.19e-06,0.942,0.782,118.084,250387,4
Funkin' for Jamaica,55xXj4qc4ByMxcVRb5Slc4,Tom Browne,4Ytvi4r3WPIZmEw1Ndmkp9,funk,"['disco', 'funk', 'quiet', 'post-disco', 'jazz']","['funk', 'jazz']",0.822,0.854,8,-6.7,1,0.237,0.178,0.00574,0.0343,0.691,111.301,282080,4
Fantastic Voyage - Extended,64JkfFIUe4gQTCXCQESF2X,Lakeside,74lTWE4DqbFU3Vn8z4uH72,funk,"['classic', 'disco', 'funk', 'quiet', 'urban', 'motown', 'post-disco', 'soul', 'electro']","['classic', 'funk', 'motown', 'soul', 'electro']",0.817,0.724,11,-9.003,0,0.0769,0.0655,1.55e-06,0.129,0.962,114.719,369800,4
Clean up Woman,6uqTETWok9npbL4c9cuLVh,Betty Wright,0PDqlUGugF5Jt6DZyATvfz,funk,"['classic', 'funk', 'quiet', 'motown', 'southern', 'soul']","['classic', 'funk', 'motown', 'soul']",0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4
Get Down On It,4gu0AQJevmk5noyD2pr2Zh,Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,funk,"['disco', 'funk', 'quiet', 'motown', 'post-disco', 'soul']","['funk', 'motown', 'soul']",0.877,0.56,7,-8.529,1,0.0622,0.157,0.000131,0.0534,0.968,110.861,211680,4
I Like It (Don't Stop),5f3Pu9oUnc4URLrViyqxj9,Maxwell Udoh,7sBObaY7xVN3bDVU9AW8O9,funk,[],[],0.82,0.704,9,-9.908,1,0.0767,0.349,2.09e-05,0.0735,0.925,117.225,390121,4
Nuda Sorgente,23pDTmgAmsHoLfYDHDAowF,Lorenzo Morresi,5KgrjZAqa9vYxxza7MDDW2,funk,[],[],0.724,0.888,1,-7.358,1,0.0508,0.0652,0.758,0.128,0.963,125.981,291145,4
Look-Ka Py Py,1Q32lKSagb6lHMcI7BUU39,Bacao Rhythm & Steel Band,0sjhSgEkyVa8QRmkkuckJ0,funk,"['funk', 'instrumental']",['funk'],0.75,0.961,10,-6.234,0,0.0693,0.135,0.874,0.03,0.921,101.182,165026,4
Copasavana in Dub,6OCMFcxOhGQU0Wk8fQGl8j,Kutiman,0sDJfnuudhMaEmFPvALK2e,funk,"['israeli', 'afrobeat']",['afrobeat'],0.491,0.568,11,-9.621,0,0.0498,0.00707,0.688,0.0845,0.275,133.584,213393,3
Fauziah,5nFoK215MuNfACW1W80NWB,Alostmen,13OVZvsI4iK8y6RcHhlNN6,funk,[],[],0.74,0.816,10,-6.34,0,0.0551,0.626,0.0,0.101,0.931,163.51,190453,3
Monsters (feat. blackbear),0tyR7Bu9P086aWBFZ4QJoo,All Time Low,46gyXjRIvN1NL1eCB8GBxo,punk,"['rock', 'post-teen', 'modern', 'pop']","['rock', 'modern', 'pop']",0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532,174068,4
What's My Age Again?,5JZcX7TTLx4l0xFIXJ3DBt,blink-182,6FBDaR13swtiWwGhX1WQsP,punk,"['socal', 'punk', 'pop']",['pop'],0.403,0.956,6,-7.376,1,0.0732,0.017,7.09e-05,0.0893,0.561,157.706,148573,4
The Anthem,0BRHnOFm6sjxN1i9LJrUDu,Good Charlotte,5aYyPjAsLj7UzANzdupwnS,punk,"['alternative', 'pop']","['alternative', 'pop']",0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
Fat Lip,3tWudnj1NK7YUfnR91nezW,Sum 41,0qT79UgT5tY4yudH9VfsdT,punk,"['alternative', 'nu', 'pop', 'canadian', 'punk']","['alternative', 'pop', 'canadian']",0.515,0.846,9,-5.703,1,0.0557,0.00106,0.0,0.173,0.582,98.069,178321,4
"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,punk,"['modern', 'emo', 'pop']","['modern', 'emo', 'pop']",0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,4
I'm Not Okay (I Promise),7lRlq939cDG4SzWOF4VAnd,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,punk,"['rock', 'modern', 'emo', 'pop']","['rock', 'modern', 'emo', 'pop']",0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,186480,4
Stupid For You,3fXqDlChHYVt3LKnMluWio,Waterparks,3QaxveoTiMetZCMp1sftiu,punk,"['rock', 'modern', 'pop', 'pixie', 'texas', 'social', 'neon']","['rock', 'modern', 'pop', 'social']",0.581,0.922,1,-3.408,0,0.0667,0.0235,0.0,0.202,0.595,118.409,191545,4
bloody valentine,6mADjHs6FXdroPzEGW6KVJ,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,punk,"['ohio', 'pop']",['pop'],0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,205159,4
my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,punk,"['ohio', 'pop']",['pop'],0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,4
Pressure,7mG2RbhyzGsjpQOz568d39,Paramore,74XFHRwlV6OrjEM0A2NCMF,punk,"['pixie', 'emo', 'candy', 'pop']","['emo', 'pop']",0.509,0.887,2,-3.785,1,0.0958,0.00166,7.98e-06,0.0994,0.661,161.99,185733,4
Accident Prone,2Dqgj2nE6RwZKocWsWqXcG,Jawbreaker,4bcaz6nXnH8LTRiXALe8XV,punk,"['alternative', 'melodic', 'orgcore', 'post-hardcore', 'indie', 'punk', 'skate', 'emo']","['alternative', 'melodic', 'indie', 'emo']",0.259,0.92,1,-6.615,0,0.0751,0.000855,0.635,0.0787,0.177,142.2,373920,4
In Circles - Remastered,5k7RUvywwUAl7Dq6qEXR8c,Sunny Day Real Estate,2lZkXWxkZsZzBocxMjN1or,punk,"['alternative', 'midwest', 'modern', 'post-hardcore', 'indie', 'screamo', 'emo']","['alternative', 'midwest', 'modern', 'indie', 'emo']",0.323,0.827,10,-6.693,1,0.0455,0.00204,0.0699,0.328,0.355,143.305,298413,4
Standing on the Edge of Summer,5l2P0TBREso46wxFq4jQrI,Thursday,61awhbNK16ku1uQyXRsQj5,punk,"['dreamo', 'new', 'pop', 'post-hardcore', 'screamo', 'emo']","['new', 'pop', 'emo']",0.236,0.847,2,-4.534,1,0.0481,0.00011,0.000324,0.0985,0.376,168.707,222040,4
Never Meant,51R5mPcJjOnfv9lKY1u5sW,American Football,5FwydyGVcsQllnM4xM6jw4,punk,"['alternative', 'midwest', 'emo']","['alternative', 'midwest', 'emo']",0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,268333,4
Action & Action,3rNRmQETcPHauTPFqS7z3T,The Get Up Kids,54Bjxn26WsjfslQbNVtSCm,punk,"['midwest', 'dreamo', 'pop', 'post-hardcore', 'kc', 'emo']","['midwest', 'pop', 'emo']",0.422,0.92,1,-4.874,0,0.0884,0.000137,0.0172,0.241,0.393,76.196,245840,4
Mother Mary,37loR0ac9T655PNfPIpHmA,Far,0GQXHlIz6zMT0IeXQq26Pt,punk,"['emo', 'post-hardcore']",['emo'],0.331,0.885,0,-6.167,1,0.058,0.00864,4.96e-05,0.101,0.399,174.043,136267,4
Napoleon Solo,34q1w3Eh0vocZj0FOtVQAS,At The Drive In,5E2rtn57BM2WPjwak4kGd5,punk,"['alternative', 'dance-punk', 'modern', 'post-hardcore', 'indie', 'el']","['alternative', 'modern', 'indie']",0.477,0.641,4,-7.254,0,0.0295,0.0239,0.000212,0.184,0.215,108.09,288067,1
Jude Law And A Semester Abroad,4w7hIjpuEfvMPiyEgdqlf6,Brand New,168dgYui7ExaU612eooDF1,punk,"['emo', 'screamo']",['emo'],0.432,0.939,8,-3.369,1,0.18,0.0104,0.0,0.227,0.522,177.863,222080,4
Shoulder to the Wheel,4dKu1HkVL1xh96F1JfDTrn,Saves The Day,5gWhlJBlLQGLOgYWO8lwCU,punk,"['alternative', 'melodic', 'dreamo', 'new', 'pop', 'post-hardcore', 'screamo', 'emo']","['alternative', 'melodic', 'new', 'pop', 'emo']",0.35,0.958,4,-4.597,1,0.0949,0.000436,0.0,0.314,0.555,190.501,199573,4
Back And To The Left,7f3tPmsyBQc0sua0SAINlZ,Texas Is The Reason,7rXo5QTwwFBYZ5Z3veUVg8,punk,"['midwest', 'emo', 'post-hardcore']","['midwest', 'emo']",0.23,0.979,2,-3.84,1,0.0931,7.35e-05,0.0541,0.109,0.22,183.619,235467,4
hole in the bottle (with Shania Twain),2bV4NwncWMnVvcWyU2yxwB,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,country,"['contemporary', 'pop']","['contemporary', 'pop']",0.598,0.839,4,-4.605,1,0.111,0.106,0.0,0.372,0.783,105.084,156276,4
One Of Them Girls,14GwnOeC9qYEKEA6uOZepa,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,country,"['modern', 'contemporary', 'country']","['modern', 'contemporary', 'country']",0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,188893,4
Down To One,6QpZSfLid1YZ6c01BvB5jH,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,country,"['contemporary', 'country']","['contemporary', 'country']",0.62,0.776,8,-4.109,1,0.0365,0.358,4.31e-05,0.11,0.551,93.963,221633,4
GOOD TIME,5Kpg1A7BOHpBbaT3H3xqd3,Niko Moon,6Rw7DRa1dzChBvxGPCpOxU,country,['contemporary'],['contemporary'],0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047,214707,4
Forever After All,6IBcOGPsniK3Pso1wHIhew,Luke Combs,718COspgdWOnwOFpJHRZHS,country,['contemporary'],['contemporary'],0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,232533,4
She Don't Know She's Beautiful,3rvVhgG1inZCtQ1Qf0V5SA,Sammy Kershaw,3tkZthBATD0S45hm1DmB2O,country,['country'],['country'],0.764,0.646,9,-9.349,1,0.0305,0.35,0.0,0.0823,0.886,116.115,174627,4
When You Say Nothing At All,46LI9mnlQ8fJHH47ioBubg,Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,country,"['folk', 'bluegrass', 'progressive']",['folk'],0.509,0.242,3,-13.353,1,0.0291,0.714,0.000365,0.127,0.448,169.642,261120,4
Bye-Bye,5FxgRnXBHMM0q4stwqrjjM,Jo Dee Messina,3ltFy7g6KKQPPttsdOMlq3,country,"['contemporary', 'country']","['contemporary', 'country']",0.644,0.868,10,-3.98,1,0.0464,0.183,0.0,0.322,0.642,134.38,200960,4
Neon Moon,3EUl8M6SzxZl03NPkB8mUd,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,country,"['contemporary', 'country']","['contemporary', 'country']",0.702,0.632,9,-6.508,1,0.0247,0.554,0.0,0.127,0.457,102.404,263500,4
Just To See You Smile,2op0kDNARK2VHWHntEeH4g,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,country,"['contemporary', 'country']","['contemporary', 'country']",0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173,4
Forever After All,6IBcOGPsniK3Pso1wHIhew,Luke Combs,718COspgdWOnwOFpJHRZHS,country,['contemporary'],['contemporary'],0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,232533,4
The Bones,7yFhA2fUsL2oIMWlw5DaHQ,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,country,"['texas', 'contemporary']",['contemporary'],0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.002,197293,4
The Good Ones,3hLuHKzG1cmlRpq53ZVWd8,Gabby Barrett,6Iz3eq2aQGFf7TbGT2iahL,country,['contemporary'],['contemporary'],0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4
Got What I Got,4TCc369aRPRubv1m8R1TBG,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,country,"['contemporary', 'country']","['contemporary', 'country']",0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,178147,3
Love You Like I Used To,1D7cfiC5mxqHfTCcOiRBej,Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,country,"['modern', 'contemporary', 'country']","['modern', 'contemporary', 'country']",0.501,0.788,10,-4.624,1,0.0415,0.12,0.0,0.137,0.61,152.047,186613,4
Closer To You,6biq5BjD7UAXpefEgDVbp5,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,country,"['contemporary', 'country']","['contemporary', 'country']",0.663,0.686,4,-4.549,0,0.0304,0.124,0.0,0.112,0.444,111.971,187333,4
I'm Comin' Over,0H04yVa3DJxoXbLBpAb7iV,Chris Young,4BYxqVkZyFjtik7crYLg5Q,country,"['modern', 'contemporary', 'country']","['modern', 'contemporary', 'country']",0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,197280,4
Drunk Me,3N2AIfVOq6NiTcWHIP4Oco,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,country,"['heartland', 'contemporary']",['contemporary'],0.386,0.799,2,-3.789,1,0.0555,0.201,0.0,0.103,0.391,86.333,213024,4
God's Country,1dyxS3YzBbL0t8rEVwVQ1K,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,country,"['oklahoma', 'contemporary', 'country']","['contemporary', 'country']",0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,205107,4
Kiss Somebody,1mJMD1VIQ7jWTP9DK2zmY0,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,country,"['australian', 'contemporary']","['australian', 'contemporary']",0.492,0.681,6,-7.038,1,0.075,0.143,0.0,0.199,0.511,178.01,212445,4
Fool's Love Affair,6dko4bgiL9XsKjUiqYN5V4,Randy Travis,1pTuR132U5b4Rizal2Pr7m,country,"['contemporary', 'country']","['contemporary', 'country']",0.431,0.321,9,-11.27,1,0.0297,0.0378,0.0,0.0936,0.262,79.478,176133,3
Love Is Alive,2cD3pqgT9Yn4GUcGflMYdk,The Judds,7MSTO40bsb3DOJQT6xLsIc,country,['country'],['country'],0.698,0.381,4,-11.281,1,0.0291,0.233,8.51e-06,0.106,0.365,86.302,238507,4
"Lord, I Hope This Day Is Good - Single Version",7ySh3j4kcq2mtxfjshPJSG,Don Williams,4Ti0EKl2PVEms2NRMVGqNe,country,"['classic', 'country']","['classic', 'country']",0.526,0.388,2,-17.983,1,0.029,0.252,0.00137,0.114,0.702,173.82,249907,4
40 Hour Week (For A Livin'),4OpB5ExXiVjj1f3gMfTw4u,Alabama,6rJqqRce0Kvo2dJUXoHleC,country,['country'],['country'],0.578,0.44,4,-14.644,1,0.111,0.123,0.0,0.145,0.439,85.213,201027,4
Guitar Town,62ZRHYSOIT9WeZnz18kTHS,Steve Earle,2UBTfUoLI07iRqGeUrwhZh,country,"['alternative', 'rock', 'singer-songwriter', 'new', 'traditional', 'outlaw', 'folk', 'roots', 'texas', 'mellow', 'heartland', 'country']","['alternative', 'rock', 'singer-songwriter', 'new', 'folk', 'roots', 'mellow', 'country']",0.661,0.496,7,-15.53,1,0.0357,0.229,0.0,0.0753,0.948,165.549,155267,4
Mighty Soul,1beRzsjfMsFtrXkw0I4OPZ,Langhorne Slim,099toTcKJoywTosZr2hHjy,roots,"['stomp', 'deep', 'modern', 'new', 'indie', 'anti-folk']","['deep', 'modern', 'new', 'indie']",0.485,0.414,3,-9.575,1,0.0282,0.818,0.00137,0.177,0.638,126.686,117147,4
Going In,2ZJ1cbWdNlBjMlWPnpSvYT,Wild Child,1xLMexpeeTKQ20SwGMaGSK,roots,"['stomp', 'deep', 'folk-pop', 'austin', 'indie', 'austindie']","['deep', 'indie']",0.681,0.287,4,-11.267,1,0.0352,0.743,2.65e-05,0.1,0.491,144.089,161325,4
Barbaro,3ftFR3uG7hCJJ7kQOlSAlg,Barbaro,56xyoM0kp95h5kVkAjoOMq,roots,"['midwest', 'jamgrass']",['midwest'],0.467,0.329,2,-11.429,1,0.0295,0.662,0.0445,0.096,0.362,108.777,206013,4
Rubber,3dsZCq57TheazHh1GVAJwO,Ruston Kelly,5zuqnTZOeJzI0N0yQ7XA7I,roots,"['acoustic', 'new', 'deep']","['new', 'deep']",0.55,0.501,4,-8.527,1,0.0324,0.624,1.74e-06,0.0962,0.148,130.283,198373,4
For All You Give (feat. Lucy Rose),3GVCqeU1ckkSJtY86bwGSs,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,roots,"['australian', 'indie', 'stomp']","['australian', 'indie']",0.498,0.141,11,-17.14,0,0.0386,0.956,0.00348,0.109,0.352,139.099,191235,4
Calico,7EWwiyBXMaLzoSXwWZkYyU,Haux,1ifC4znYCvmMSJ0rght5JS,roots,"['indie', 'vapor']",['indie'],0.353,0.239,0,-16.256,1,0.036,0.929,0.589,0.0681,0.299,106.79,231000,3
The Only Thing I Fear,78xk8iamPxnraeoDComAta,Joshua Burnside,244AFgFclA9c1IcjWOAqoV,roots,"['indie', 'new', 'irish']","['indie', 'new', 'irish']",0.434,0.0406,2,-16.836,1,0.036,0.979,1.54e-05,0.113,0.229,76.204,210207,4
There's A Place,1dNDxVM1HDpdKgon58QvtU,Roo Panes,0XHM5ZNJDU8e4CfbWMeSzC,roots,"['stomp', 'new', 'indiecoustica', 'indie', 'british']","['new', 'indie', 'british']",0.408,0.363,2,-13.949,1,0.0284,0.528,0.0538,0.0868,0.212,131.249,368494,4
Undertow,00C5llfInrmXgjBrT40L1J,Lisa Hannigan,0z7Yuv7DuDQ5SaVn4VSlLt,roots,"['irish', 'chamber']","['irish', 'chamber']",0.641,0.303,9,-12.443,0,0.0259,0.959,0.00252,0.0582,0.264,97.042,204120,4
when i look at you.,2Hf4lbVibsJo6u6cFAxwdQ,Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,roots,"['indie', 'irish']","['indie', 'irish']",0.545,0.246,9,-11.65,1,0.0302,0.696,0.00463,0.136,0.0986,110.1,232800,4
